film_id,year,length,budget,votes,genre,rating
679,1999,93,15.9,690,Action,3.4
680,2001,95,14.6,138,Action,7.4
681,1997,81,9.1,230,Action,3.9
682,2000,82,9.8,5,Action,4.3
683,2001,90,11.8,5,Comedy,7.9
684,1976,82,14.7,5,Action,3.1
685,1994,128,10.4,6,Action,3.9
686,1995,115,14.9,10,Action,4.5
687,2003,90,6,23,Comedy,4.4
688,2002,99,7.7,2364,Drama,5.7
689,1945,103,14.6,8,Drama,4.1
690,1949,78,13,16,Action,6.1
691,2003,123,12.9,15,Drama,3.4
692,1965,92,9.5,5,Drama,4.1
693,1988,95,15.7,17,Comedy,8.4
694,1989,85,5.5,7,Comedy,4.2
695,1991,88,13.4,9,Drama,4.6
696,1946,,7.6,7,Drama,3.7
697,1998,80,7.9,12,Comedy,3.3
698,1953,81,14.7,455,Comedy,8
699,1952,75,16.4,255,Comedy,8.6
700,1953,80,10.8,522,Comedy,7.7
701,1951,86,16.2,573,Comedy,7.9
702,1955,85,15.1,252,Comedy,8.7
703,1949,88,13.3,466,Comedy,8.4
704,1955,83,13.9,627,Comedy,8.1
705,1945,85,12.8,288,Comedy,8.2
706,1950,85,13.4,417,Comedy,7.6
707,1991,,15,29,Comedy,8.5
708,1993,,16.4,18,Action,8
709,1996,,11.4,191,Comedy,7.7
710,1974,89,8.6,75,Action,4.8
711,2003,79,15.4,39,Action,4.2
712,1974,103,12.9,52,Drama,3.7
713,1986,87,20.3,73,Drama,8.4
714,1994,2,11.5,7,Animation,5.4
715,1994,92,7.4,64,Action,5
716,1975,95,14.8,38,Drama,4.3
717,2002,96,7.3,212,Comedy,4
718,1984,144,10.1,22,Comedy,5.4
719,1957,80,16.2,8,Action,7.5
720,1972,91,14.3,83,Action,4.4
721,1955,103,2.8,7,Comedy,5.2
722,1991,,11.3,24,Comedy,7.8
723,1940,110,14.7,226,Drama,4.1
724,1978,54,11.1,7,Action,3.6
725,2000,15,8.4,16,Short,8.5
726,1986,100,12.6,336,Comedy,8.2
727,2003,85,12.6,10,Documentary,8
728,2005,82,16.3,13,Documentary,7.2
729,1999,146,11.9,46,Action,5.2
730,1961,90,9.8,24,Comedy,4.7
731,1926,,11.2,169,Animation,2.7
732,1965,158,8.6,42,Drama,3.4
733,1973,83,11.8,5,Action,4.9
734,1997,113,15.6,5,Action,3.4
735,2000,106,13,644,Drama,4.6
736,1997,93,11.6,149,Action,5.8
737,1978,97,11.3,20,Comedy,8.2
738,2004,86,9.4,93,Action,7.6
739,1993,55,9.7,291,Comedy,2.2
740,1962,150,11.4,28,Drama,4.6
741,1946,96,12.3,17,Comedy,4
742,1999,104,14.3,42,Drama,5.3
743,1946,89,18.9,102,Action,8.7
744,1984,105,13,10,Action,4.3
745,1993,87,9.2,17,Action,5
746,2003,109,12.3,39,Drama,2.7
747,2001,,15.7,98,Action,5
748,2004,87,15.7,24,Drama,3.4
749,2003,13,12.6,5,Drama,7.8
750,1994,117,10.4,12,Action,3.2
751,1971,94,10.8,1547,Action,5
752,1961,7,16.3,97,Animation,8.8
753,1957,85,13.8,351,Action,3.2
754,1963,86,9.2,6,Action,1.9
755,1986,100,15.2,132,Action,2.5
756,1996,100,10.8,5,Drama,6.1
757,2002,84,11.1,81,Drama,5.3
758,2000,105,13,1303,Comedy,3.8
759,1952,94,10.2,27,Comedy,8.1
760,1986,113,15.5,3017,Comedy,3.3
761,1954,104,15.2,77,Drama,3.2
762,2002,125,15.1,23279,Comedy,8.1
763,2002,101,11.7,18318,Comedy,5.9
764,2001,9,7.6,41,Short,7.5
765,1998,,10.9,45,Drama,4.9
766,1943,90,14.3,224,Drama,4
767,1995,95,10.3,394,Drama,6.3
768,2000,92,17.5,128,Drama,3.8
769,1955,92,11.1,134,Drama,3.6
770,1952,122,10.4,119,Action,4.3
771,2001,91,15,35,Drama,3.6
772,1999,9,13.1,47,Comedy,7.7
773,1988,93,17.2,3126,Action,4.6
774,1994,96,8.5,1065,Drama,4.3
775,1993,78,7.4,13,Action,5
776,2001,,14.6,42,Animation,3.8
777,1930,97,11.4,149,Drama,6.2
778,1990,95,9.8,31,Drama,4.2
779,1991,90,9,190,Action,4.2
780,2004,,10.5,405,Comedy,7.3
781,1997,117,10.7,8087,Drama,3.3
782,1944,80,11.4,17,Comedy,7.9
783,1930,80,12.9,14,Action,4.3
784,1989,92,11,10,Action,4.5
785,1959,99,7.4,6,Action,3.6
786,1966,88,14.9,46,Comedy,8.2
787,1934,,12.5,5,Action,4.4
788,2004,94,12.9,6,Action,4.2
789,1981,116,10.1,1849,Drama,5
790,1993,112,11.5,15,Action,4.2
791,1961,97,10.9,1293,Comedy,7.8
792,1992,95,12.3,31,Drama,4.3
793,1977,7,12.3,140,Comedy,8.5
794,2003,96,18.6,548,Action,8.4
795,2001,105,14.4,242,Comedy,8.4
796,2004,94,13,20,Action,3.4
797,2001,80,12,50,Documentary,8
798,1957,95,7.7,13,Comedy,3.5
799,1986,108,12.6,601,Action,4.1
800,1997,91,13.1,9,Action,5.2
801,1999,72,12,660,Action,3.9
802,1997,121,9.4,7995,Drama,5
803,1936,70,13.1,28,Drama,2.4
804,1991,87,12.2,8,Documentary,8.3
805,1978,95,12.1,123,Action,4.5
806,2001,23,13.2,8,Short,7.8
807,1997,13,12.1,19,Comedy,7.9
808,1973,88,11.4,5,Drama,3.7
809,1999,15,16.8,30,Drama,8
810,1994,30,16.2,7,Documentary,8
811,1969,90,10.3,37,Comedy,8.2
812,1973,90,7.5,22,Comedy,5.3
813,1998,147,4.4,423,Drama,4.3
814,1938,88,15.7,12,Drama,2.9
815,1983,94,16.6,39,Drama,4.6
816,1947,7,16.9,10,Animation,8.1
817,2000,,11,79,Comedy,5.1
818,1999,107,16,47,Drama,4
819,1928,107,13.3,16,Action,5
820,2003,102,7.1,5,Documentary,4
821,1989,171,13.4,21987,Action,4.9
822,1997,,6.3,24,Action,5.5
823,1971,75,13.1,7,Documentary,7.6
824,1978,105,9.5,25,Action,2.6
825,1983,88,11.3,22,Comedy,7.2
826,1954,105,13.7,15,Comedy,7.6
827,1955,,8.8,7,Drama,5.2
828,1961,120,14.9,434,Drama,3
829,1999,86,10.5,162,Action,4.8
830,1935,77,10.7,5,Comedy,3.6
831,1983,100,11.2,10,Action,3
832,1984,88,6.8,17,Action,2.7
833,1997,95,13.1,43,Action,3.3
834,1967,105,10.5,340,Drama,4.5
835,1985,121,18.5,11,Action,7.9
836,1988,121,14.5,4025,Drama,3.1
837,1988,86,7.2,20,Action,2.7
838,2000,15,16.4,5,Short,8
839,1938,62,9.4,41,Drama,4.6
840,1992,111,13.3,207,Drama,4.1
841,2001,95,16.5,124,Comedy,4.7
842,2004,87,11.6,8,Documentary,8
843,1957,59,12.3,15,Action,4.1
844,1989,100,12.9,19,Action,5.4
845,1999,50,9.8,19,Action,2.9
846,2001,35,9.3,159,Comedy,8.4
847,2000,18,10.5,5,Documentary,8.1
848,1996,,16.3,5,Documentary,7.9
849,1956,74,13,16,Action,4
850,1949,101,16.6,120,Drama,3.6
851,1988,111,9.1,4589,Drama,3.8
852,1936,255,12.4,22,Action,4.9
853,1973,89,14.1,60,Drama,2.6
854,1976,92,16.3,34,Comedy,8.1
855,1994,86,11,20705,Comedy,8.2
856,1995,90,14.6,15161,Comedy,7.9
857,1951,111,12.8,1097,Drama,4.2
858,1933,76,8.2,45,Drama,4
859,1921,75,11.7,138,Drama,4.8
860,1976,114,13.6,315,Action,3
861,1936,63,16.9,8,Action,7.6
862,1936,62,12,10,Action,3.4
863,1992,98,8.4,536,Action,4.4
864,1961,90,11.8,30,Comedy,8
865,1994,50,10.8,13,Drama,4
866,1981,85,12.9,54,Comedy,8.1
867,1974,73,14.8,130,Comedy,8.1
868,1941,18,9.2,84,Comedy,8.3
869,1996,11,12.1,33,Short,7.7
870,2000,90,12.3,20,Comedy,4.8
871,1990,99,7.6,16,Action,3.8
872,1994,93,9.1,12,Action,4.9
873,1951,90,11.7,11,Drama,3.8
874,2003,92,9.1,286,Comedy,3.8
875,1968,65,5.5,24,Drama,3.7
876,1998,111,11.1,1117,Drama,6.1
877,2005,72,9.1,9,Comedy,4
878,2001,20,15.2,5,Short,7.9
879,1984,90,9.8,9,Action,4.3
880,1983,109,14.4,82,Action,3.2
881,2003,94,17.1,9,Action,8.2
882,2003,103,13,89,Drama,3.2
883,1971,94,6.3,15,Action,3.8
884,1996,108,14.2,11,Action,3.4
885,1976,101,15.5,5,Action,4.4
886,1997,123,10.5,43,Action,2.7
887,1946,8,10.1,72,Animation,7.9
888,1995,125,13.7,21,Drama,5.7
889,1972,102,16.6,325,Drama,5.3
890,1973,90,13.8,10,Documentary,7.9
891,2003,54,19,12,Documentary,7.9
892,1950,55,12.1,10,Action,3.4
893,1957,103,7.9,68,Drama,3.3
894,1976,100,13.5,82,Action,4.5
895,2000,99,13.6,48,Drama,4
896,1995,88,14.3,93,Comedy,4.7
897,1942,97,15.1,493,Romance,5.1
898,1949,56,14.8,11,Action,5.1
899,1995,51,8.2,90,Drama,3.2
900,1941,59,11.5,11,Action,5.5
901,1991,100,13.7,436,Drama,3.5
902,1951,78,15.4,209,Action,5.3
903,1928,86,10.1,53,Drama,4
904,1963,110,11.5,20,Drama,4.6
905,1949,13,13.3,7,Drama,8
906,1948,91,17.2,54,Drama,6.1
907,1988,101,13.8,73,Action,4.7
908,1971,32,10.8,93,Documentary,7.9
909,1948,82,9.3,274,Drama,4
910,1998,94,14,64,Action,7.5
911,1970,103,10,64,Drama,4.3
912,1982,94,9.8,8,Action,3.1
913,2005,8,12.5,10,Short,8
914,1986,240,8.9,10,Documentary,4.9
915,1976,110,15.1,33,Drama,4.9
916,1974,6,13.6,5,Animation,7.9
917,2001,90,10.6,16,Action,3.6
918,2000,103,14.5,232,Comedy,7.8
919,1980,121,8.2,15,Drama,3.6
920,1988,96,12.7,1743,Action,7.7
921,1997,5,13.2,26,Animation,8.1
922,1989,10,9.7,6,Action,8.7
923,1964,6,12.6,6,Documentary,7.8
924,1989,89,15.1,21,Action,8
925,1983,15,14.4,6,Action,7.7
926,1937,83,12,12,Drama,4.1
927,1944,72,9.9,36,Drama,6
928,1943,126,9.3,362,Drama,5.3
929,1957,93,9.4,65,Action,4.5
930,1974,87,13.2,24,Documentary,8.2
931,1999,99,15.5,146,Action,7.8
932,1963,94,8.3,17,Drama,3.5
933,1952,82,14.4,27,Comedy,7.6
934,2003,60,6.4,8,Documentary,5.2
935,2003,91,10.8,211,Comedy,8
936,1953,90,13.1,119,Comedy,4.3
937,1997,90,15.4,37,Action,5.5
938,1997,90,16.6,94,Action,7.9
939,2001,94,7.6,43,Drama,4.1
940,1993,98,13.7,187,Drama,2.4
941,1997,57,16.9,16,Documentary,7.3
942,1967,114,10.7,102,Action,5.2
943,1982,102,7.4,38,Comedy,4.3
944,1961,109,17,121,Drama,5.4
945,2002,112,12.9,151,Drama,3.7
946,1987,118,8.5,14,Drama,4.2
947,2000,7,9.8,7,Animation,5.9
948,1991,6,14.6,142,Animation,7.3
949,1997,4,14.3,6,Animation,8.2
950,1997,104,9.7,633,Comedy,4.1
951,2003,99,13,89,Comedy,2.5
952,2004,90,13.1,81,Action,4.6
953,2004,83,10.8,96,Comedy,4.7
954,1941,81,6.7,76,Drama,3.6
955,1949,70,11.8,37,Comedy,7.9
956,1927,70,12.6,5,Comedy,8.4
957,1970,100,12.9,61,Drama,2.9
958,1995,106,7,30,Comedy,6
959,1953,96,12.2,9,Action,4.3
960,1949,101,11.6,3282,Comedy,3.1
961,1970,116,9.3,49,Drama,6.3
962,1947,48,9.6,7,Documentary,7.9
963,1983,91,5.4,11,Romance,5.9
964,1994,89,9.2,9,Comedy,3.1
965,1966,79,10.6,6,Comedy,7.5
966,2002,114,15.2,25140,Comedy,8
967,1981,,10.2,27,Action,4.5
968,1993,94,12,7756,Comedy,8.5
969,1991,99,8.8,11549,Comedy,3.5
970,1988,87,11.2,5,Action,4.9
971,1997,100,15.5,5445,Comedy,3.9
972,1998,74,15.4,22,Action,4.2
973,2003,115,9,14,Action,4
974,1995,82,14.7,1425,Drama,5.2
975,1969,100,11.1,45,Comedy,4.6
976,1942,95,12.1,11,Action,3.9
977,1978,91,11.5,8,Documentary,7.7
978,1971,,14.7,91,Drama,3.1
979,1971,91,11.1,33,Drama,2.9
980,1984,85,13.5,35,Drama,4.3
981,1944,75,12.2,12,Drama,6.4
982,1997,92,11.3,80,Action,3.8
983,1957,2,15.1,5,Short,8.4
984,1987,88,10.5,5,Action,4.9
985,2000,103,12,5,Action,5.1
986,1977,32,10.3,13,Drama,2.8
987,1963,105,14.5,6,Action,5.2
988,1969,99,10.9,32,Action,4.4
989,1982,90,17.4,14,Action,8.4
990,1994,93,14.9,13,Drama,3.3
991,1996,85,6.1,77,Drama,2.7
992,1983,130,13.1,16,Drama,4.4
993,1985,90,10.3,33,Drama,3.7
994,2003,124,9.4,17,Action,3.8
995,2001,91,8.3,49,Action,4.2
996,1985,115,14,27,Drama,4
997,1962,106,13.1,39,Drama,4.3
998,1985,94,14.4,11,Action,6
999,1988,92,13.9,7,Action,4.3
1000,1968,115,15.7,169,Action,8
1001,2003,85,10.3,7,Action,3.1
1002,1997,135,12.2,34,Action,3.5
1003,1999,118,14.4,252,Comedy,8.2
1004,1975,91,10.4,118,Drama,4.4
1005,1989,88,11.3,24,Action,4.8
1006,1991,102,8.9,687,Drama,3
1007,1957,94,11.3,144,Comedy,7.7
1008,1897,1,12,34,Documentary,7.8
1009,1899,1,9.4,27,Documentary,8
1010,1953,108,11.1,10,Drama,2.9
1011,1950,87,10.9,37,Comedy,4.1
1012,1932,7,9.6,11,Animation,5.1
1013,1999,4,11.1,20,Short,8
1014,1979,90,17.6,21,Drama,3.8
1015,1985,90,12,6,Action,4.5
1016,1975,105,13.3,25,Drama,3
1017,1937,87,16.6,12,Comedy,8
1018,1972,102,11,71,Comedy,8.6
1019,1938,8,9.1,8,Short,7.9
1020,1952,84,14.4,5,Comedy,7.6
1021,1977,88,9.7,6,Drama,4.4
1022,2002,100,10.4,144,Drama,4.4
1023,1933,88,12.9,5,Comedy,4.7
1024,1962,105,17.5,16,Comedy,8
1025,1992,108,10,12,Comedy,3.7
1026,1996,16,12.3,9,Drama,7.5
1027,1999,112,9.7,293,Comedy,4
1028,1996,95,9.4,28,Drama,4.3
1029,1996,88,13.2,664,Action,4.2
1030,2000,97,14.2,8,Action,8.1
1031,2002,40,10.6,22,Documentary,8.7
1032,1998,15,10.2,8,Short,7.9
1033,2000,10,9.7,5,Short,7.9
1034,1960,128,12.2,31,Comedy,3.5
1035,1972,75,9.9,41,Action,4.5
1036,2000,85,8.5,6,Action,5.4
1037,1973,85,13.7,13,Action,4.5
1038,1966,95,13.8,12,Comedy,7.9
1039,1967,,14.3,22,Animation,8.4
1040,1964,100,11.2,120,Comedy,7.9
1041,1945,135,11.4,106,Comedy,5.1
1042,1934,69,10.5,18,Drama,3.3
1043,1947,66,11.9,14,Action,4.8
1044,1949,89,14.9,30,Comedy,7.6
1045,1940,76,8.1,6,Drama,3.6
1046,1943,65,7.9,14,Action,2.9
1047,1936,73,8.9,17,Comedy,4.2
1048,1986,110,12.1,14,Action,4.9
1049,1975,91,12.6,904,Comedy,8.2
1050,1914,14,19.3,25,Drama,7.5
1051,1937,60,12.2,16,Action,5.4
1052,1951,74,10.3,6,Action,4.4
1053,1970,171,11.7,139,Drama,4
1054,1987,102,18.4,5363,Comedy,8.5
1055,1992,88,12.8,87,Action,4.2
1056,1945,10,10.8,9,Documentary,7.5
1057,2000,41,10.1,51,Documentary,8
1058,1988,125,12.3,7927,Comedy,8.4
1059,1972,,10.4,101,Comedy,7.4
1060,1911,18,10.6,5,Drama,8
1061,1983,,13.4,4556,Comedy,7.9
1062,1984,,8,5036,Comedy,5.1
1063,1967,108,14,122,Comedy,8.3
1064,1989,119,5.9,15,Action,4.9
1065,1951,100,8.4,34,Action,4.6
1066,1941,216,10.8,146,Action,5.5
1067,1987,85,9.9,21,Action,4.7
1068,1908,12,11.6,34,Action,8.5
1069,1947,65,12.4,5,Action,5.6
1070,1948,110,18,362,Romance,4.1
1071,1999,89,12.9,420,Comedy,8
1072,1990,104,8.7,4133,Action,8.2
1073,1948,180,11.6,17,Action,3.2
1074,1976,106,15.8,13,Action,4
1075,1948,71,7.7,13,Drama,5.5
1076,1970,92,14.5,23,Comedy,8
1077,1954,94,9.3,68,Action,3.7
1078,2000,5,7.1,5,Comedy,7.5
1079,1993,108,11.7,1134,Drama,5.4
1080,1939,91,12.2,121,Drama,4.5
1081,1960,107,11,216,Drama,4.6
1082,1949,68,10.3,625,Animation,2.4
1083,1939,58,15.1,29,Drama,5
1084,1961,70,8.4,15,Comedy,3
1085,1938,100,11,136,Action,5.3
1086,1944,130,14.7,127,Drama,5.5
1087,1986,86,17.2,116,Animation,4.8
1088,1942,87,10,7,Action,3.8
1089,1991,85,10,24,Action,4
1090,1996,92,9.5,577,Action,2.1
1091,2002,95,9.9,2543,Action,8.7
1092,1935,9,8.9,33,Animation,7.9
1093,1994,104,12.1,7721,Comedy,3.5
1094,1955,100,11.7,126,Romance,3.4
1095,1998,96,12.8,26,Comedy,8
1096,1940,205,8.6,28,Action,3.6
1097,1935,229,10.9,5,Action,4.4
1098,1938,102,6,7359,Action,3.3
1099,2000,88,15,4815,Animation,4.7
1100,1998,99,12.3,579,Comedy,3.9
1101,1939,85,10.1,509,Action,3.8
1102,1949,252,11.9,10,Action,3.4
1103,1943,265,12.4,18,Action,3.5
1104,1938,119,17.6,209,Action,7.8
1105,1978,88,14.9,40,Comedy,8.6
1106,1977,96,9.3,45,Comedy,4
1107,1943,64,7.9,12,Comedy,3.2
1108,1976,89,12.3,72,Comedy,8.5
1109,1986,87,14.4,46,Animation,4.8
1110,1943,265,8.6,9,Action,3.6
1111,1939,60,18.8,7,Action,8.1
1112,1962,26,7.8,35,Animation,8
1113,1975,100,15.1,174,Drama,5.3
1114,1937,61,8.9,44,Comedy,3.4
1115,2002,129,12.1,442,Drama,3.2
1116,1999,90,14.7,108,Comedy,3
1117,2002,21,10,5,Comedy,7.5
1118,1933,62,9.1,11,Comedy,4.5
1119,1962,142,14,611,Drama,3.1
1120,1996,109,10.5,19,Drama,4.2
1121,1999,90,17.2,10,Documentary,8
1122,1984,9,10.8,5,Animation,1.9
1123,1989,105,12.4,7,Action,4.9
1124,1924,67,14.8,181,Action,5.1
1125,1987,85,10.5,149,Action,3.3
1126,1943,78,9.6,21,Drama,4.2
1127,1983,85,12.9,12,Action,3.5
1128,1935,82,11.3,20,Action,2.9
1129,1910,4,11.7,58,Documentary,7.9
1130,2004,152,12.9,47,Drama,5.1
1131,1957,77,12.8,18,Action,4.5
1132,1957,75,10,6,Action,3.9
1133,1952,98,13.3,122,Drama,4.5
1134,2001,118,12.8,963,Drama,4.8
1135,1995,95,17.8,15,Romance,4.6
1136,1957,119,10.3,3373,Drama,3.6
1137,1953,87,19.3,56,Comedy,2.5
1138,1948,109,11.8,9,Drama,4.1
1139,1978,24,7.4,19,Comedy,8
1140,1973,105,14.7,57,Drama,3.5
1141,2000,96,11.3,68,Action,3.8
1142,1954,,4,16,Drama,2.8
1143,1980,107,10.6,17,Action,3.7
1144,1985,75,11.5,8,Action,4
1145,1955,103,16.9,11,Drama,4.8
1146,1946,118,12.9,5,Action,4.4
1147,1937,102,16.7,7,Drama,5.2
1148,1932,55,9.1,9,Action,5.1
1149,1994,96,9.2,7,Drama,2.7
1150,1934,25,11.9,13,Comedy,7.7
1151,1921,117,13.3,66,Comedy,2.6
1152,1938,68,12.8,49,Comedy,7.8
1153,1937,56,9.2,5,Comedy,2.7
1154,1934,80,14.2,43,Comedy,8.8
1155,1953,72,11.7,71,Comedy,8.4
1156,1976,72,18.1,7,Action,8
1157,1942,66,12.9,27,Comedy,7.6
1158,1945,110,12.9,29,Comedy,7.9
1159,2002,27,11.6,6,Documentary,8.5
1160,1941,88,4.7,50,Comedy,5.6
1161,1990,87,10.1,9,Documentary,8.1
1162,1904,3,8,66,Comedy,8.4
1163,1976,100,12.8,9,Comedy,7.9
1164,2002,10,17.3,5,Short,7.7
1165,1996,45,8.9,6,Documentary,7.5
1166,1997,114,12.5,3679,Drama,3.9
1167,1989,90,11.3,21,Action,3.4
1168,1990,,9.8,13,Action,6
1169,2002,60,12.6,13,Documentary,8
1170,1989,90,10.6,19,Drama,4.7
1171,1910,38,13.5,37,Short,8.2
1172,1998,50,11.2,18,Drama,4.2
1173,1975,92,13,112,Comedy,4.2
1174,2004,80,19.3,12,Drama,5.3
1175,1991,91,11.9,192,Drama,4.3
1176,1988,87,9,12,Romance,5.2
1177,2001,90,8.7,36,Action,2.2
1178,1967,109,7.6,36,Action,5.1
1179,1975,98,11.5,30,Action,4.9
1180,1989,94,6.8,8,Action,3.6
1181,1949,82,10.7,459,Comedy,8.1
1182,1930,75,14.9,6,Documentary,4.9
1183,1933,11,11.8,9,Comedy,8.2
1184,1966,83,16.5,98,Documentary,8.3
1185,1971,110,8.8,5,Documentary,5.3
1186,1982,96,8.2,20,Documentary,3.4
1187,1998,40,6,33,Documentary,8.2
1188,1994,39,6.7,115,Documentary,7.8
1189,1983,101,9.4,88,Comedy,4.9
1190,1945,6,10.9,53,Animation,8.1
1191,1955,75,6.7,19,Documentary,3.3
1192,1951,105,9.3,13765,Comedy,5.4
1193,1989,100,8.2,9,Action,2.5
1194,1952,70,14.7,8,Action,3.8
1195,2003,17,12.7,9,Comedy,8.4
1196,1990,105,13,6,Drama,2.9
1197,2002,112,7.2,43,Action,5.9
1198,1993,88,17.6,8,Documentary,8.2
1199,1968,100,11.2,5,Comedy,7.8
1200,1947,97,10.9,7,Comedy,3.7
1201,2002,13,9.1,7,Short,7.8
1202,1958,86,14.1,11,Drama,5.2
1203,2003,66,11.5,23,Documentary,8.3
1204,1991,105,9.3,11,Drama,5.1
1205,2000,87,14.5,6,Drama,6.1
1206,1973,79,15,5,Action,3.1
1207,1942,102,13.5,9,Drama,3.2
1208,2000,37,18.6,8,Drama,7.7
1209,2000,24,10.8,16,Drama,7.9
1210,2003,27,12.3,8,Drama,7.3
1211,1977,109,16.5,8,Action,7.8
1212,1990,45,13.6,22,Drama,2.9
1213,1999,100,9.5,446,Drama,4.6
1214,1990,114,8.2,527,Drama,2.4
1215,1985,104,5,29,Drama,4.1
1216,1988,84,5.5,202,Action,3.8
1217,2002,87,13.4,11,Action,4
1218,1980,25,7.6,13,Short,8.1
1219,1984,26,9.6,121,Drama,8.1
1220,1985,96,16.2,5630,Comedy,7.8
1221,2001,92,14,60,Action,4.9
1222,1927,70,14.8,12,Drama,4.4
1223,1989,90,6.8,160,Action,3.4
1224,1943,64,11.8,16,Drama,4.6
1225,1935,72,13.3,63,Drama,5.3
1226,2002,94,10.1,52,Drama,3
1227,1989,89,12.6,16,Drama,4.7
1228,2000,90,14.4,38,Comedy,7.6
1229,2000,96,9,205,Comedy,4.8
1230,1999,88,11.4,30,Documentary,8.1
1231,1933,71,16.1,11,Drama,2.8
1232,2004,72,12,32,Drama,5.8
1233,1935,60,15.9,5,Romance,5.2
1234,2000,87,12.1,29,Action,3.6
1235,2004,97,10.8,3431,Action,7.7
1236,1936,112,15.9,1209,Comedy,4.7
1237,2004,15,8.9,22,Comedy,7.8
1238,2003,100,15.3,16,Drama,4.2
1239,1997,113,9,1169,Comedy,4.4
1240,1978,7,13.4,8,Animation,8.1
1241,1985,90,6.1,10,Action,4
1242,1994,30,13,160,Short,7.9
1243,2002,83,13.8,51,Action,5.7
1244,1982,81,16.5,61,Action,8.5
1245,2001,74,11.8,14,Documentary,7.7
1246,1980,80,11.2,15,Drama,3.9
1247,1972,80,7,10,Documentary,5.7
1248,2003,10,6.8,5,Comedy,7.7
1249,1990,91,9.1,52,Action,5.1
1250,2000,112,6.8,55,Drama,3.9
1251,1997,95,9.9,52,Comedy,3.1
1252,1981,120,14.3,24,Drama,3.9
1253,1952,83,10.4,239,Action,4.2
1254,1984,128,10.7,1897,Drama,4
1255,1975,89,13.1,67,Action,5.1
1256,2001,10,14,40,Documentary,7.9
1257,1997,81,8.5,73,Action,2.8
1258,2004,111,9.1,1058,Drama,3.6
1259,1948,96,18.3,68,Action,7.5
1260,1991,97,11.3,140,Drama,4.3
1261,2000,86,13.7,16,Comedy,4.4
1262,1968,105,14.2,9,Drama,4.6
1263,1968,95,11.4,13,Drama,3.6
1264,1974,96,11.5,9,Comedy,8.1
1265,1972,97,12,14,Comedy,3.9
1266,1971,92,11.1,14,Comedy,8.2
1267,2004,120,13.1,123,Comedy,4.4
1268,1979,105,6.3,383,Drama,4.6
1269,1991,90,11.1,26,Comedy,3.7
1270,1969,98,13.5,148,Comedy,4.5
1271,1932,63,18.7,30,Drama,3
1272,1977,101,9.8,47,Action,2.7
1273,1934,81,11.8,33,Drama,4
1274,1993,139,13,6049,Drama,3.5
1275,1999,76,13.7,11,Action,4.9
1276,1980,98,9.9,5,Documentary,7.9
1277,1980,94,12.7,76,Drama,3.3
1278,1999,82,20.2,32,Action,7.1
1279,1977,89,16.7,32,Comedy,8.4
1280,1978,91,13.8,32,Comedy,8
1281,2003,102,16.4,2655,Action,8.2
1282,2004,100,8.5,919,Action,8
1283,2004,5,11.3,124,Drama,7.4
1284,2002,78,18.2,28,Action,7.8
1285,1966,84,2,279,Action,1.9
1286,1972,97,15.7,5,Action,5.9
1287,1985,96,10.6,15,Action,5
1288,1987,90,11.8,50,Action,4.7
1289,1965,94,10.8,5,Action,3.5
1290,1965,104,13,6,Action,3.4
1291,1966,106,11.2,9,Action,3.8
1292,1966,92,13.3,5,Action,3.6
1293,1963,110,12.3,10,Comedy,8
1294,2004,109,9.5,479,Action,3.5
1295,1983,88,17.1,44,Comedy,8.7
1296,1991,,15.1,11,Comedy,8.3
1297,1978,,4.4,13,Action,3.6
1298,1933,73,17.4,26,Comedy,3.3
1299,1959,91,10.5,30,Action,4.9
1300,1996,80,7.5,8,Action,4
1301,2002,115,10.8,7,Action,3.6
1302,1982,,10,9,Drama,3.8
1303,1997,120,9.1,151,Drama,4.2
1304,1972,82,13.5,13,Drama,4.9
1305,1990,174,14.5,162,Action,3.2
1306,1995,106,13,64,Drama,2.7
1307,1999,92,16.3,572,Comedy,7.6
1308,1985,98,13.5,1561,Drama,4.4
1309,1988,146,8.4,40,Action,4.3
1310,2002,126,10.2,56,Drama,4
1311,1981,148,7.1,85,Drama,5.4
1312,1965,138,8.4,689,Drama,4.1
1313,1966,83,12.7,12,Drama,4.8
1314,1985,86,8.9,11,Drama,5.7
1315,1962,105,10.1,6,Drama,2.3
1316,1972,121,14.4,10,Action,3.6
1317,1987,90,10.4,7,Drama,3.4
1318,1978,83,10.8,37,Action,3.5
1319,1975,101,14.3,44,Drama,4.3
1320,1982,110,14.8,10,Drama,3.8
1321,2003,90,9.7,146,Documentary,8.4
1322,1948,100,7.3,7,Drama,3.7
1323,1952,82,13.4,12,Drama,2.5
1324,1972,100,12.2,3926,Drama,4
1325,1998,93,12.3,11,Comedy,7.7
1326,2000,105,13.7,70,Drama,4.5
1327,1983,110,12.2,7,Drama,5.2
1328,1998,100,12.8,10,Action,4.8
1329,1967,89,6,27,Comedy,3.8
1330,1966,88,6.8,5,Comedy,3.8
1331,1954,95,8.1,45,Comedy,4.6
1332,1979,154,8,6,Action,3.5
1333,1995,2,15.1,211,Animation,7.3
1334,1994,6,14.4,23,Animation,7.9
1335,1965,6,7.9,38,Animation,8.1
1336,1935,98,15.4,96,Comedy,8.4
1337,1996,97,13.6,17,Action,4.4
1338,1987,,13.3,57,Comedy,8.3
1339,1989,109,7.2,13,Action,3.2
1340,1993,80,9.6,12,Drama,4.8
1341,1952,110,12,11,Drama,2.9
